hobo_id	tstamp	value
10347312	2019-12-26 09:00:00	1.673
10347312	2019-12-26 10:00:00	2.978
10347312	2019-12-26 11:00:00	3.753
10347312	2019-12-26 12:00:00	4.432
10347312	2019-12-26 13:00:00	4.813
10347312	2019-12-26 14:00:00	4.831
10347312	2019-12-26 15:00:00	4.882
10347312	2019-12-26 16:00:00	4.623
10347312	2019-12-26 17:00:00	4.502
10347312	2019-12-26 18:00:00	4.95
10347312	2019-12-26 19:00:00	5.996
10347312	2019-12-26 20:00:00	6.285
10347312	2019-12-26 21:00:00	6.488
10347312	2019-12-26 22:00:00	6.944
10347312	2019-12-26 23:00:00	7.28
10347312	2019-12-27 00:00:00	7.649
10347312	2019-12-27 01:00:00	7.531
10347312	2019-12-27 02:00:00	7.932
10347312	2019-12-27 03:00:00	8.365
10347312	2019-12-27 04:00:00	8.066
10347312	2019-12-27 05:00:00	7.448
10347312	2019-12-27 06:00:00	7.146
10347312	2019-12-27 07:00:00	7.079
10347312	2019-12-27 08:00:00	7.263
10347312	2019-12-27 09:00:00	7.448
10347312	2019-12-27 10:00:00	7.949
10347312	2019-12-27 11:00:00	8.862
10347312	2019-12-27 12:00:00	9.027
10347312	2019-12-27 13:00:00	9.011
10347312	2019-12-27 14:00:00	9.077
10347312	2019-12-27 15:00:00	8.829
10347312	2019-12-27 16:00:00	8.564
10347312	2019-12-27 17:00:00	8.232
10347312	2019-12-27 18:00:00	7.882
10347312	2019-12-27 19:00:00	7.699
10347312	2019-12-27 20:00:00	7.163
10347312	2019-12-27 21:00:00	6.708
10347312	2019-12-27 22:00:00	6.268
10347312	2019-12-27 23:00:00	5.979
10347312	2019-12-28 00:00:00	5.843
10347312	2019-12-28 01:00:00	5.518
10347312	2019-12-28 02:00:00	5.347
10347312	2019-12-28 03:00:00	5.21
10347312	2019-12-28 04:00:00	4.986
10347312	2019-12-28 05:00:00	4.796
10347312	2019-12-28 06:00:00	4.623
10347312	2019-12-28 07:00:00	4.172
10347312	2019-12-28 08:00:00	3.875
10347312	2019-12-28 09:00:00	4.276
10347312	2019-12-28 10:00:00	4.294
10347312	2019-12-28 11:00:00	4.327
10347312	2019-12-28 12:00:00	3.19
10347312	2019-12-28 13:00:00	3.683
10347312	2019-12-28 14:00:00	3.98
10347312	2019-12-28 15:00:00	3.788
10347312	2019-12-28 16:00:00	3.91
10347312	2019-12-28 17:00:00	3.332
10347312	2019-12-28 18:00:00	3.314
10347312	2019-12-28 19:00:00	2.783
10347312	2019-12-28 20:00:00	2.105
10347312	2019-12-28 21:00:00	1.385
10347312	2019-12-28 22:00:00	1.439
10347312	2019-12-28 23:00:00	0.636
10347312	2019-12-29 00:00:00	0.471
10347312	2019-12-29 01:00:00	0.028
10347312	2019-12-29 02:00:00	-0.232
10347312	2019-12-29 03:00:00	-0.064
10347312	2019-12-29 04:00:00	0.066
10347312	2019-12-29 05:00:00	-0.325
10347312	2019-12-29 06:00:00	-0.4
10347312	2019-12-29 07:00:00	-0.718
10347312	2019-12-29 08:00:00	-0.624
10347312	2019-12-29 09:00:00	-0.288
10347312	2019-12-29 10:00:00	0.343
10347312	2019-12-29 11:00:00	0.343
10347312	2019-12-29 12:00:00	0.545
10347312	2019-12-29 13:00:00	0.838
10347312	2019-12-29 14:00:00	0.692
10347312	2019-12-29 15:00:00	0.416
10347312	2019-12-29 16:00:00	-0.12
10347312	2019-12-29 17:00:00	-0.606
10347312	2019-12-29 18:00:00	-0.512
10347312	2019-12-29 19:00:00	-0.568
10347312	2019-12-29 20:00:00	-0.606
10347312	2019-12-29 21:00:00	-0.624
10347312	2019-12-29 22:00:00	-0.774
10347312	2019-12-29 23:00:00	-0.906
10347312	2019-12-30 00:00:00	-0.963
10347312	2019-12-30 01:00:00	-0.963
10347312	2019-12-30 02:00:00	-1.02
10347312	2019-12-30 03:00:00	-1.665
10347312	2019-12-30 04:00:00	-1.228
10347312	2019-12-30 05:00:00	-1.209
10347312	2019-12-30 06:00:00	-1.837
10347312	2019-12-30 07:00:00	-1.895
10347312	2019-12-30 08:00:00	-1.953
10347312	2019-12-30 09:00:00	-1.532
10347312	2019-12-30 10:00:00	-0.906
10347312	2019-12-30 11:00:00	-0.214
10347312	2019-12-30 12:00:00	0.618
10347312	2019-12-30 13:00:00	1.727
10347312	2019-12-30 14:00:00	2.712
10347312	2019-12-30 15:00:00	2.801
10347312	2019-12-30 16:00:00	2.159
10347312	2019-12-30 17:00:00	1.094
10347312	2019-12-30 18:00:00	0.453
10347312	2019-12-30 19:00:00	-0.064
10347312	2019-12-30 20:00:00	0.527
10347312	2019-12-30 21:00:00	0.471
10347312	2019-12-30 22:00:00	-0.213
10347312	2019-12-30 23:00:00	0.599
10347312	2019-12-31 00:00:00	1.148
10347312	2019-12-31 01:00:00	1.257
10347312	2019-12-31 02:00:00	1.021
10347312	2019-12-31 03:00:00	1.276
10347312	2019-12-31 04:00:00	1.021
10347312	2019-12-31 05:00:00	0.046
10347312	2019-12-31 06:00:00	0.287
10347312	2019-12-31 07:00:00	-0.812
10347312	2019-12-31 08:00:00	-0.851
10347312	2019-12-31 09:00:00	0.084
10347312	2019-12-31 10:00:00	1.885
10347312	2019-12-31 11:00:00	4.413
10347312	2019-12-31 12:00:00	5.723
10347312	2019-12-31 13:00:00	5.757
10347312	2019-12-31 14:00:00	5.244
10347312	2019-12-31 15:00:00	4.951
10347312	2019-12-31 16:00:00	4.205
10347312	2019-12-31 17:00:00	2.64
10347312	2019-12-31 18:00:00	1.656
10347312	2019-12-31 19:00:00	1.094
10347312	2019-12-31 20:00:00	1.039
10347312	2019-12-31 21:00:00	0.434
10347312	2019-12-31 22:00:00	-0.251
10347312	2019-12-31 23:00:00	-0.699
10347312	2020-01-01 00:00:00	-0.718
10347312	2020-01-01 01:00:00	-0.699
10347312	2020-01-01 02:00:00	-0.85
10347312	2020-01-01 03:00:00	-1.077
10347312	2020-01-01 04:00:00	-0.624
10347312	2020-01-01 05:00:00	-1.152
10347312	2020-01-01 06:00:00	-1.323
10347312	2020-01-01 07:00:00	-1.133
10347312	2020-01-01 08:00:00	-1.02
10347312	2020-01-01 09:00:00	-1.114
10347312	2020-01-01 10:00:00	-0.568
10347312	2020-01-01 11:00:00	-0.381
10347312	2020-01-01 12:00:00	-0.009
10347312	2020-01-01 13:00:00	0.471
10347312	2020-01-01 14:00:00	0.49
10347312	2020-01-01 15:00:00	0.066
10347312	2020-01-01 16:00:00	-0.176
10347312	2020-01-01 17:00:00	-0.437
10347312	2020-01-01 18:00:00	-0.549
10347312	2020-01-01 19:00:00	-0.812
10347312	2020-01-01 20:00:00	-1.076
10347312	2020-01-01 21:00:00	-1.076
10347312	2020-01-01 22:00:00	-1.114
10347312	2020-01-01 23:00:00	-1.209
10347312	2020-01-02 00:00:00	-1.114
10347312	2020-01-02 01:00:00	-1.342
10347312	2020-01-02 02:00:00	-1.494
10347312	2020-01-02 03:00:00	-1.78
10347312	2020-01-02 04:00:00	-2.087
10347312	2020-01-02 05:00:00	-2.164
10347312	2020-01-02 06:00:00	-2.455
10347312	2020-01-02 07:00:00	-2.494
10347312	2020-01-02 08:00:00	-2.261
10347312	2020-01-02 09:00:00	-2.243
10347312	2020-01-02 10:00:00	-1.437
10347312	2020-01-02 11:00:00	-0.55
10347312	2020-01-02 12:00:00	0.214
10347312	2020-01-02 13:00:00	0.783
10347312	2020-01-02 14:00:00	1.366
10347312	2020-01-02 15:00:00	2.249
10347312	2020-01-02 16:00:00	2.534
10347312	2020-01-02 17:00:00	1.22
10347312	2020-01-02 18:00:00	0.435
10347312	2020-01-02 19:00:00	0.563
10347312	2020-01-02 20:00:00	2.599
10347312	2020-01-02 21:00:00	5.346
10347312	2020-01-02 22:00:00	5.723
10347312	2020-01-02 23:00:00	6.166
10347312	2020-01-03 00:00:00	6.64
10347312	2020-01-03 01:00:00	7.078
10347312	2020-01-03 02:00:00	7.179
10347312	2020-01-03 03:00:00	6.877
10347312	2020-01-03 04:00:00	7.414
10347312	2020-01-03 05:00:00	7.899
10347312	2020-01-03 06:00:00	8.299
10347312	2020-01-03 07:00:00	8.498
10347312	2020-01-03 08:00:00	8.713
10347312	2020-01-03 09:00:00	9.225
10347312	2020-01-03 10:00:00	9.456
10347312	2020-01-03 11:00:00	9.62
10347312	2020-01-03 12:00:00	9.883
10347312	2020-01-03 13:00:00	9.636
10347312	2020-01-03 14:00:00	9.85
10347312	2020-01-03 15:00:00	9.521
10347312	2020-01-03 16:00:00	9.406
10347312	2020-01-03 17:00:00	9.127
10347312	2020-01-03 18:00:00	8.829
10347312	2020-01-03 19:00:00	8.365
10347312	2020-01-03 20:00:00	8.564
10347312	2020-01-03 21:00:00	8.713
10347312	2020-01-03 22:00:00	8.961
10347312	2020-01-03 23:00:00	9.077
10347312	2020-01-04 00:00:00	8.879
10347312	2020-01-04 01:00:00	8.812
10347312	2020-01-04 02:00:00	8.879
10347312	2020-01-04 03:00:00	8.879
10347312	2020-01-04 04:00:00	8.696
10347312	2020-01-04 05:00:00	8.149
10347312	2020-01-04 06:00:00	7.128
10347312	2020-01-04 07:00:00	6.166
10347312	2020-01-04 08:00:00	5.911
10347312	2020-01-04 09:00:00	5.518
10347312	2020-01-04 10:00:00	6.03
10347312	2020-01-04 11:00:00	6.505
10347312	2020-01-04 12:00:00	6.522
10347312	2020-01-04 13:00:00	6.708
10347312	2020-01-04 14:00:00	6.657
10347312	2020-01-04 15:00:00	6.674
10347312	2020-01-04 16:00:00	6.064
10347312	2020-01-04 17:00:00	5.381
10347312	2020-01-04 18:00:00	5.141
10347312	2020-01-04 19:00:00	4.519
10347312	2020-01-04 20:00:00	4.554
10347312	2020-01-04 21:00:00	4.831
10347312	2020-01-04 22:00:00	4.883
10347312	2020-01-04 23:00:00	4.64
10347312	2020-01-05 00:00:00	4.588
10347312	2020-01-05 01:00:00	4.05
10347312	2020-01-05 02:00:00	3.893
10347312	2020-01-05 03:00:00	3.77
10347312	2020-01-05 04:00:00	3.278
10347312	2020-01-05 05:00:00	2.642
10347312	2020-01-05 06:00:00	2.32
10347312	2020-01-05 07:00:00	2.249
10347312	2020-01-05 08:00:00	2.07
10347312	2020-01-05 09:00:00	2.57
10347312	2020-01-05 10:00:00	3.559
10347312	2020-01-05 11:00:00	4.606
10347312	2020-01-05 12:00:00	5.346
10347312	2020-01-05 13:00:00	6.268
10347312	2020-01-05 14:00:00	6.86
10347312	2020-01-05 15:00:00	7.028
10347312	2020-01-05 16:00:00	6.522
10347312	2020-01-05 17:00:00	4.95
10347312	2020-01-05 18:00:00	3.893
10347312	2020-01-05 19:00:00	3.19
10347312	2020-01-05 20:00:00	2.677
10347312	2020-01-05 21:00:00	2.267
10347312	2020-01-05 22:00:00	1.638
10347312	2020-01-05 23:00:00	1.439
10347312	2020-01-06 00:00:00	1.294
10347312	2020-01-06 01:00:00	1.185
10347312	2020-01-06 02:00:00	1.185
10347312	2020-01-06 03:00:00	1.094
10347312	2020-01-06 04:00:00	0.563
10347312	2020-01-06 05:00:00	0.453
10347312	2020-01-06 06:00:00	-0.251
10347312	2020-01-06 07:00:00	-0.046
10347312	2020-01-06 08:00:00	-0.232
10347312	2020-01-06 09:00:00	-0.027
10347312	2020-01-06 10:00:00	0.618
10347312	2020-01-06 11:00:00	2.032
10347312	2020-01-06 12:00:00	3.891
10347312	2020-01-06 13:00:00	3.84
10347312	2020-01-06 14:00:00	4.085
10347312	2020-01-06 15:00:00	4.882
10347312	2020-01-06 16:00:00	4.536
10347312	2020-01-06 17:00:00	3.154
10347312	2020-01-06 18:00:00	2.517
10347312	2020-01-06 19:00:00	2.356
10347312	2020-01-06 20:00:00	2.659
10347312	2020-01-06 21:00:00	6.564
10347312	2020-01-06 22:00:00	8.066
10347312	2020-01-06 23:00:00	9
10347319	2019-12-14 00:00:00	6.928
10347319	2019-12-14 01:00:00	7.263
10347319	2019-12-14 02:00:00	7.045
10347319	2019-12-14 03:00:00	7.129
10347319	2019-12-14 04:00:00	8.148
10347319	2019-12-14 05:00:00	9.406
10347319	2019-12-14 06:00:00	9.653
10347319	2019-12-14 07:00:00	9.735
10347319	2019-12-14 08:00:00	9.735
10347319	2019-12-14 09:00:00	9.341
10347319	2019-12-14 10:00:00	9.439
10347319	2019-12-14 11:00:00	9.604
10347319	2019-12-14 12:00:00	9.307
10347319	2019-12-14 13:00:00	9.899
10347319	2019-12-14 14:00:00	10.422
10347319	2019-12-14 15:00:00	10.732
10347319	2019-12-14 16:00:00	10.667
10347319	2019-12-14 17:00:00	10.862
10347319	2019-12-14 18:00:00	10.928
10347319	2019-12-14 19:00:00	11.041
10347319	2019-12-14 20:00:00	11.171
10347319	2019-12-14 21:00:00	11.463
10347319	2019-12-14 22:00:00	11.884
10347319	2019-12-14 23:00:00	12.062
10347319	2019-12-15 00:00:00	11.706
10347319	2019-12-15 01:00:00	11.252
10347319	2019-12-15 02:00:00	11.657
10347319	2019-12-15 03:00:00	12.61
10347319	2019-12-15 04:00:00	12.98
10347319	2019-12-15 05:00:00	13.349
10347319	2019-12-15 06:00:00	13.574
10347319	2019-12-15 07:00:00	13.846
10347319	2019-12-15 08:00:00	14.118
10347319	2019-12-15 09:00:00	14.341
10347319	2019-12-15 10:00:00	14.357
10347319	2019-12-15 11:00:00	14.277
10347319	2019-12-15 12:00:00	14.214
10347319	2019-12-15 13:00:00	13.91
10347319	2019-12-15 14:00:00	13.445
10347319	2019-12-15 15:00:00	13.189
10347319	2019-12-15 16:00:00	12.915
10347319	2019-12-15 17:00:00	12.352
10347319	2019-12-15 18:00:00	11.722
10347319	2019-12-15 19:00:00	11.057
10347319	2019-12-15 20:00:00	11.252
10347319	2019-12-15 21:00:00	11.284
10347319	2019-12-15 22:00:00	10.602
10347319	2019-12-15 23:00:00	10.585
10347319	2019-12-16 00:00:00	10.21
10347319	2019-12-16 01:00:00	10.488
10347319	2019-12-16 02:00:00	10.928
10347319	2019-12-16 03:00:00	11.948
10347319	2019-12-16 04:00:00	11.575
10347319	2019-12-16 05:00:00	10.341
10347319	2019-12-16 06:00:00	10.455
10347319	2019-12-16 07:00:00	9.997
10347319	2019-12-16 08:00:00	9.932
10347319	2019-12-16 09:00:00	9.866
10347319	2019-12-16 10:00:00	11.37
10347319	2019-12-16 11:00:00	13.461
10347319	2019-12-16 12:00:00	13.878
10347319	2019-12-16 13:00:00	14.022
10347319	2019-12-16 14:00:00	13.782
10347319	2019-12-16 15:00:00	13.494
10347319	2019-12-16 16:00:00	12.513
10347319	2019-12-16 17:00:00	11.527
10347319	2019-12-16 18:00:00	10.879
10347319	2019-12-16 19:00:00	10.716
10347319	2019-12-16 20:00:00	10.259
10347319	2019-12-16 21:00:00	10.014
10347319	2019-12-16 22:00:00	10.079
10347319	2019-12-16 23:00:00	9.275
10347319	2019-12-17 00:00:00	9.027
10347319	2019-12-17 01:00:00	9.044
10347319	2019-12-17 02:00:00	8.514
10347319	2019-12-17 03:00:00	8.795
10347319	2019-12-17 04:00:00	9.39
10347319	2019-12-17 05:00:00	8.763
10347319	2019-12-17 06:00:00	8.961
10347319	2019-12-17 07:00:00	8.812
10347319	2019-12-17 08:00:00	9.209
10347319	2019-12-17 09:00:00	9.447
10347319	2019-12-17 10:00:00	9.875
10347319	2019-12-17 11:00:00	13.654
10347319	2019-12-17 12:00:00	14.453
10347319	2019-12-17 13:00:00	14.661
10347319	2019-12-17 14:00:00	14.661
10347319	2019-12-17 15:00:00	13.781
10347319	2019-12-17 16:00:00	12.996
10347319	2019-12-17 17:00:00	12.755
10347319	2019-12-17 18:00:00	12.367
10347319	2019-12-17 19:00:00	11.382
10347319	2019-12-17 20:00:00	10.651
10347319	2019-12-17 21:00:00	10.895
10347319	2019-12-17 22:00:00	10.226
10347319	2019-12-17 23:00:00	9.653
10347319	2019-12-18 00:00:00	13.571
10347319	2019-12-18 01:00:00	14.277
10347319	2019-12-18 02:00:00	14.277
10347319	2019-12-18 03:00:00	14.038
10347319	2019-12-18 04:00:00	13.734
10347319	2019-12-18 05:00:00	13.205
10347319	2019-12-18 06:00:00	12.98
10347319	2019-12-18 07:00:00	12.61
10347319	2019-12-18 08:00:00	12.465
10347319	2019-12-18 09:00:00	12.835
10347319	2019-12-18 10:00:00	13.124
10347319	2019-12-18 11:00:00	12.963
10347319	2019-12-18 12:00:00	14.085
10347319	2019-12-18 13:00:00	14.932
10347319	2019-12-18 14:00:00	15.075
10347319	2019-12-18 15:00:00	14.661
10347319	2019-12-18 16:00:00	13.814
10347319	2019-12-18 17:00:00	12.867
10347319	2019-12-18 18:00:00	12.078
10347319	2019-12-18 19:00:00	11.512
10347319	2019-12-18 20:00:00	11.528
10347319	2019-12-18 21:00:00	11.122
10347319	2019-12-18 22:00:00	10.439
10347319	2019-12-18 23:00:00	10.292
10347319	2019-12-19 00:00:00	8.53
10347319	2019-12-19 01:00:00	8.431
10347319	2019-12-19 02:00:00	7.846
10347319	2019-12-19 03:00:00	7.38
10347319	2019-12-19 04:00:00	6.944
10347319	2019-12-19 05:00:00	6.843
10347319	2019-12-19 06:00:00	7.06
10347319	2019-12-19 07:00:00	7.381
10347319	2019-12-19 08:00:00	7.614
10347319	2019-12-19 09:00:00	8.481
10347319	2019-12-19 10:00:00	8.02
10347319	2019-12-19 11:00:00	12.529
10347319	2019-12-19 12:00:00	12.223
10347319	2019-12-19 13:00:00	12.288
10347319	2019-12-19 14:00:00	12.094
10347319	2019-12-19 15:00:00	12.272
10347319	2019-12-19 16:00:00	11.835
10347319	2019-12-19 17:00:00	10.927
10347319	2019-12-19 18:00:00	10.03
10347319	2019-12-19 19:00:00	9.998
10347319	2019-12-19 20:00:00	9.044
10347319	2019-12-19 21:00:00	9.373
10347319	2019-12-19 22:00:00	8.945
10347319	2019-12-19 23:00:00	8.315
10347319	2019-12-20 00:00:00	7.548
10347319	2019-12-20 01:00:00	7.649
10347319	2019-12-20 02:00:00	8.015
10347319	2019-12-20 03:00:00	5.993
10347319	2019-12-20 04:00:00	5.706
10347319	2019-12-20 05:00:00	5.877
10347319	2019-12-20 06:00:00	6.149
10347319	2019-12-20 07:00:00	6.437
10347319	2019-12-20 08:00:00	6.301
10347319	2019-12-20 09:00:00	5.773
10347319	2019-12-20 10:00:00	8.049
10347319	2019-12-20 11:00:00	9.307
10347319	2019-12-20 12:00:00	10.536
10347319	2019-12-20 13:00:00	9.373
10347319	2019-12-20 14:00:00	9.422
10347319	2019-12-20 15:00:00	10.504
10347319	2019-12-20 16:00:00	10.537
10347319	2019-12-20 17:00:00	9.965
10347319	2019-12-20 18:00:00	9.406
10347319	2019-12-20 19:00:00	9.143
10347319	2019-12-20 20:00:00	9.094
10347319	2019-12-20 21:00:00	9.258
10347319	2019-12-20 22:00:00	8.945
10347319	2019-12-20 23:00:00	8.663
10347319	2019-12-21 00:00:00	8.514
10347319	2019-12-21 01:00:00	7.498
10347319	2019-12-21 02:00:00	7.313
10347319	2019-12-21 03:00:00	6.91
10347319	2019-12-21 04:00:00	6.623
10347319	2019-12-21 05:00:00	6.438
10347319	2019-12-21 06:00:00	6.977
10347319	2019-12-21 07:00:00	6.96
10347319	2019-12-21 08:00:00	6.893
10347319	2019-12-21 09:00:00	7.381
10347319	2019-12-21 10:00:00	7.738
10347319	2019-12-21 11:00:00	11.478
10347319	2019-12-21 12:00:00	10.177
10347319	2019-12-21 13:00:00	10.047
10347319	2019-12-21 14:00:00	9.8
10347319	2019-12-21 15:00:00	9.422
10347319	2019-12-21 16:00:00	9.406
10347319	2019-12-21 17:00:00	8.795
10347319	2019-12-21 18:00:00	7.515
10347319	2019-12-21 19:00:00	6.607
10347319	2019-12-21 20:00:00	6.454
10347319	2019-12-21 21:00:00	7.263
10347319	2019-12-21 22:00:00	7.615
10347319	2019-12-21 23:00:00	8.165
10347319	2019-12-22 00:00:00	9.027
10347319	2019-12-22 01:00:00	9.817
10347319	2019-12-22 02:00:00	10.161
10347319	2019-12-22 03:00:00	10.488
10347319	2019-12-22 04:00:00	10.586
10347319	2019-12-22 05:00:00	10.651
10347319	2019-12-22 06:00:00	11.09
10347319	2019-12-22 07:00:00	11.106
10347319	2019-12-22 08:00:00	10.651
10347319	2019-12-22 09:00:00	10.406
10347319	2019-12-22 10:00:00	10.308
10347319	2019-12-22 11:00:00	10.308
10347319	2019-12-22 12:00:00	10.047
10347319	2019-12-22 13:00:00	10.03
10347319	2019-12-22 14:00:00	9.719
10347319	2019-12-22 15:00:00	9.521
10347319	2019-12-22 16:00:00	9.308
10347319	2019-12-22 17:00:00	8.978
10347319	2019-12-22 18:00:00	8.73
10347319	2019-12-22 19:00:00	8.299
10347319	2019-12-22 20:00:00	8.663
10347319	2019-12-22 21:00:00	8.713
10347319	2019-12-22 22:00:00	8.663
10347319	2019-12-22 23:00:00	8.315
10347319	2019-12-23 00:00:00	8.199
10347319	2019-12-23 01:00:00	8.049
10347319	2019-12-23 02:00:00	7.815
10347319	2019-12-23 03:00:00	7.765
10347319	2019-12-23 04:00:00	7.815
10347319	2019-12-23 05:00:00	7.816
10347319	2019-12-23 06:00:00	7.866
10347319	2019-12-23 07:00:00	7.999
10347319	2019-12-23 08:00:00	7.966
10347319	2019-12-23 09:00:00	8.049
10347319	2019-12-23 10:00:00	8.299
10347319	2019-12-23 11:00:00	8.481
10347319	2019-12-23 12:00:00	8.597
10347319	2019-12-23 13:00:00	8.895
10347319	2019-12-23 14:00:00	8.663
10347319	2019-12-23 15:00:00	8.846
10347319	2019-12-23 16:00:00	8.829
10347319	2019-12-23 17:00:00	8.68
10347319	2019-12-23 18:00:00	8.481
10347319	2019-12-23 19:00:00	8.315
10347319	2019-12-23 20:00:00	8.165
10347319	2019-12-23 21:00:00	7.899
10347319	2019-12-23 22:00:00	7.832
10347319	2019-12-23 23:00:00	8.364
10347319	2019-12-24 00:00:00	8.728
10347319	2019-12-24 01:00:00	8.215
10347319	2019-12-24 02:00:00	8.282
10347319	2019-12-24 03:00:00	8.149
10347319	2019-12-24 04:00:00	8.199
10347319	2019-12-24 05:00:00	8.249
10347319	2019-12-24 06:00:00	8.498
10347319	2019-12-24 07:00:00	8.697
10347319	2019-12-24 08:00:00	8.547
10347319	2019-12-24 09:00:00	8.895
10347319	2019-12-24 10:00:00	9.406
10347319	2019-12-24 11:00:00	10.21
10347319	2019-12-24 12:00:00	10.504
10347319	2019-12-24 13:00:00	10.553
10347319	2019-12-24 14:00:00	10.732
10347319	2019-12-24 15:00:00	11.463
10347319	2019-12-24 16:00:00	11.382
10347319	2019-12-24 17:00:00	10.813
10347319	2019-12-24 18:00:00	10.764
10347319	2019-12-24 19:00:00	10.748
10347319	2019-12-24 20:00:00	10.586
10347319	2019-12-24 21:00:00	10.471
10347319	2019-12-24 22:00:00	10.455
10347319	2019-12-24 23:00:00	10.275
10347319	2019-12-25 00:00:00	9.998
10347319	2019-12-25 01:00:00	10.259
10347319	2019-12-25 02:00:00	9.784
10347319	2019-12-25 03:00:00	9.866
10347319	2019-12-25 04:00:00	9.883
10347319	2019-12-25 05:00:00	9.883
10347319	2019-12-25 06:00:00	9.817
10347319	2019-12-25 07:00:00	9.702
10347319	2019-12-25 08:00:00	9.669
10347319	2019-12-25 09:00:00	9.686
10347319	2019-12-25 10:00:00	9.735
10347319	2019-12-25 11:00:00	9.702
10347319	2019-12-25 12:00:00	9.735
10347319	2019-12-25 13:00:00	10.226
10347319	2019-12-25 14:00:00	9.472
10347319	2019-12-25 15:00:00	9.489
10347319	2019-12-25 16:00:00	9.39
10347319	2019-12-25 17:00:00	9.077
10347319	2019-12-25 18:00:00	8.315
10347319	2019-12-25 19:00:00	7.597
10347319	2019-12-25 20:00:00	6.488
10347319	2019-12-25 21:00:00	5.45
10347319	2019-12-25 22:00:00	5.072
10347319	2019-12-25 23:00:00	4.658
10347319	2019-12-26 00:00:00	4.258
10347319	2019-12-26 01:00:00	3.63
10347319	2019-12-26 02:00:00	3.595
10347319	2019-12-26 03:00:00	3.279
10347319	2019-12-26 04:00:00	3.102
10347319	2019-12-26 05:00:00	3.137
10347319	2019-12-26 06:00:00	2.978
10347319	2019-12-26 07:00:00	2.517
10347319	2019-12-26 08:00:00	3.436
10347319	2019-12-26 09:00:00	4.31
10347319	2019-12-26 10:00:00	4.724
10347319	2019-12-26 11:00:00	7.682
10347319	2019-12-26 12:00:00	6.927
10347319	2019-12-26 13:00:00	6.877
10347319	2019-12-26 14:00:00	6.691
10347319	2019-12-26 15:00:00	6.877
10347319	2019-12-26 16:00:00	6.944
10347319	2019-12-26 17:00:00	7.011
10347319	2019-12-26 18:00:00	7.615
10347319	2019-12-26 19:00:00	7.582
10347319	2019-12-26 20:00:00	7.515
10347319	2019-12-26 21:00:00	7.648
10347319	2019-12-26 22:00:00	8.132
10347319	2019-12-26 23:00:00	8.332
10347319	2019-12-27 00:00:00	8.796
10347319	2019-12-27 01:00:00	8.713
10347319	2019-12-27 02:00:00	9.011
10347319	2019-12-27 03:00:00	9.275
10347319	2019-12-27 04:00:00	8.928
10347319	2019-12-27 05:00:00	8.465
10347319	2019-12-27 06:00:00	8.415
10347319	2019-12-27 07:00:00	8.73
10347319	2019-12-27 08:00:00	9.258
10347319	2019-12-27 09:00:00	9.044
10347319	2019-12-27 10:00:00	9.242
10347319	2019-12-27 11:00:00	11.021
10347319	2019-12-27 12:00:00	10.846
10347319	2019-12-27 13:00:00	10.813
10347319	2019-12-27 14:00:00	11.074
10347319	2019-12-27 15:00:00	10.96
10347319	2019-12-27 16:00:00	10.504
10347319	2019-12-27 17:00:00	10.259
10347319	2019-12-27 18:00:00	9.965
10347319	2019-12-27 19:00:00	9.899
10347319	2019-12-27 20:00:00	9.521
10347319	2019-12-27 21:00:00	9.11
10347319	2019-12-27 22:00:00	8.895
10347319	2019-12-27 23:00:00	8.63
10347319	2019-12-28 00:00:00	8.498
10347319	2019-12-28 01:00:00	8.299
10347319	2019-12-28 02:00:00	8.332
10347319	2019-12-28 03:00:00	8.099
10347319	2019-12-28 04:00:00	7.983
10347319	2019-12-28 05:00:00	7.782
10347319	2019-12-28 06:00:00	7.699
10347319	2019-12-28 07:00:00	7.347
10347319	2019-12-28 08:00:00	6.961
10347319	2019-12-28 09:00:00	6.725
10347319	2019-12-28 10:00:00	7.842
10347319	2019-12-28 11:00:00	7.413
10347319	2019-12-28 12:00:00	6.336
10347319	2019-12-28 13:00:00	6.302
10347319	2019-12-28 14:00:00	6.59
10347319	2019-12-28 15:00:00	6.607
10347319	2019-12-28 16:00:00	6.42
10347319	2019-12-28 17:00:00	5.876
10347319	2019-12-28 18:00:00	5.123
10347319	2019-12-28 19:00:00	4.241
10347319	2019-12-28 20:00:00	3.648
10347319	2019-12-28 21:00:00	2.819
10347319	2019-12-28 22:00:00	3.206
10347319	2019-12-28 23:00:00	2.836
10347319	2019-12-29 00:00:00	3.136
10347319	2019-12-29 01:00:00	2.158
10347319	2019-12-29 02:00:00	2.872
10347319	2019-12-29 03:00:00	2.961
10347319	2019-12-29 04:00:00	2.978
10347319	2019-12-29 05:00:00	3.102
10347319	2019-12-29 06:00:00	2.391
10347319	2019-12-29 07:00:00	2.695
10347319	2019-12-29 08:00:00	2.695
10347319	2019-12-29 09:00:00	2.392
10347319	2019-12-29 10:00:00	2.854
10347319	2019-12-29 11:00:00	3.084
10347319	2019-12-29 12:00:00	3.278
10347319	2019-12-29 13:00:00	3.683
10347319	2019-12-29 14:00:00	3.718
10347319	2019-12-29 15:00:00	3.736
10347319	2019-12-29 16:00:00	3.437
10347319	2019-12-29 17:00:00	3.173
10347319	2019-12-29 18:00:00	3.014
10347319	2019-12-29 19:00:00	2.925
10347319	2019-12-29 20:00:00	2.855
10347319	2019-12-29 21:00:00	2.695
10347319	2019-12-29 22:00:00	2.428
